Source_ID,County,Food_Shelf_Name,City,Address,Phone,Website,Service_Type,Latitude,Longitude,Source_URL,Retrieved_On,County_Method,Status
21191,Hennepin,PICA – McKnight Center Food Shelf,Minneapolis,"4225 3rd Ave S, Minneapolis, MN, USA",612-825-7422,,Food Shelf,44.9260055,-93.2714317,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=19,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10130,Hennepin,PRISM Marketplace Food Shelf,Golden Valley,"1220 Zane Ave North, Golden Valley, MN 55422",763-529-1350,https://www.prismmpls.org/,Food Shelf,44.9916867,-93.35548,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=19,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10133,Hennepin,PROP Food Shelf,Eden Prairie,"14700 Martin Drive, Eden Prairie, MN 55344",952-937-9120,https://propfood.org/food-programs/,Food Shelf,44.856836,-93.460226,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21189,Hennepin,"Rescue Now Services, Inc",Minneapolis,"697 13th Ave NE, Minneapolis, MN, USA",612-788-4829,https://goodworksfoodshelf.org/,Food Shelf,45.0012567,-93.2529711,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10147,Hennepin,RiverWorks Food Shelf,Rockford,"8230 Cedar Street, Rockford, MN 55373",763-477-6098,https://riverworksonline.org/food-shelf/,Food Shelf,45.0893674,-93.7329774,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
19788,Hennepin,Riverside Church,Minneapolis,"3401 Boardman Street, Minneapolis, MN, USA",763-318-9084,,Food Shelf,44.9041706,-93.222667,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=20,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10152,Hennepin,Sabathani Community Center Food Distribution Center,Minneapolis,"310 E 38th Street (lower level), Minneapolis, MN 55409",612-821-2396,https://sabathani.org/food-distribution,Food Shelf,44.935046,-93.271715,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10170,Hennepin,Salvation Army North Minneapolis Food Shelf,Minneapolis,"2024 Lyndale Ave N, Minneapolis, MN 55411",612-522-4871,https://centralusa.salvationarmy.org/northern/NorthMinneapolis,Food Shelf,44.999891,-93.287549,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=21,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10172,Hennepin,Salvation Army South Office,Minneapolis,"1604 E Lake Street, Minneapolis, MN 55407",(612) 767-2705,https://centralusa.salvationarmy.org/northern/SouthMinneapolis/,Food Shelf,44.948367,-93.251141,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=22,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
21511,Hennepin,Sanneh Warehouse,Minneapolis,"2323 Snelling Ave, Minneapolis, MN 55404, USA",651-690-4855,https://www.thesannehfoundation.org/,Food Shelf,44.9594345,-93.2435656,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=22,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10179,Hennepin,Seek the Truth Ministries,Bloomington,"7836 2nd Ave S, Bloomington, MN 55420",651-705-5040,,Food Shelf,44.85996,-93.27472,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10185,Hennepin,Senior Food Shelf,Minneapolis,"1801 Central Ave NE, Minneapolis, MN 55418",612-788-9521,https://www.esns.org/metrofoodprograms,Food Shelf,45.0063104,-93.2466479,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13649,Hennepin,Serenity Village Community Church,Crystal,"4100 Douglas Dr N, Crystal, MN 55422, USA",763-533-3929,https://serenityvillagecc.org/,Food Shelf,45.0298763,-93.3595932,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10186,Hennepin,Sharing & Caring Hands,Minneapolis,"525 North 7th Street, Minneapolis, MN 55405",612-338-4640,https://sharingandcaringhands.org/day-services,Food Shelf,44.980379,-93.23003,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
17762,Hennepin,Shiloh Cares Food Shelf,Minneapolis,"1201 West Broadway Avenue, Minneapolis, MN, USA",612) 302-1463,https://www.facebook.com/ShilohCaresFoodShelf,Food Shelf,44.998771,-93.2965207,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10191,Hennepin,Simpson Food Shelf,Minneapolis,"2609 Stevens Avenue South, Minneapolis, MN 55408, USA",612-874-7741,https://www.facebook.com/SimpsonChurchMN/,Food Shelf,44.9551281,-93.2751544,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
17761,Hennepin,Source MN Food Shelf,Minneapolis,"2609 Stevens Ave, Minneapolis, MN 55408, USA",(612) 822-5200,https://sourcemn.org/,Food Shelf,44.9551198,-93.2751478,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=24,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10206,Hennepin,St. Louis Park Emergency Program (STEP) Food Shelf,St. Louis Park,"6812 W Lake Street, St. Louis Park, MN 55426",952-925-4899,https://www.stepslp.org/food-shelf,Food Shelf,44.938339,-93.364833,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=24,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18309,Hennepin,St. Olaf Lutheran Church- Food Shelf,Minneapolis,"2901 N Emerson Ave, Minneapolis, MN, USA",612-529-7726,,Food Shelf,45.0097456,-93.2946937,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=24,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
18549,Hennepin,Taskforce INC,Brooklyn Center,"6040 Earle Brown Dr, Brooklyn Center, MN, USA",(763) 777-1803,https://www.facebook.com/people/Task-Force-Inc/100087894057091/,Food Shelf,45.0652811,-93.3009779,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10210,Hennepin,Teamsters Joint Council 32 Food Shelf,Minneapolis,"3001 University Ave SE, Minneapolis, MN 55414",612-378-0446,http://www.teamstersjc32.org/?zone=/unionactive/view_article.cfm&HomeID=207600&page=Member20Services,Food Shelf,44.970471,-93.213988,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9867,Hennepin,The Aliveness Project,Minneapolis,"3808 Nicollet Ave, Minneapolis, MN 55409",(612) 822-7946,https://aliveness.org/,Food Shelf,44.934145,-93.263668,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10998,Hennepin,The Salvation Army – Temple Corps,Minneapolis,"1604 E Lake Street, Minneapolis, MN 55407",612-721-1513,https://centralusa.salvationarmy.org/northern/SouthMinneapolis/programs-and-services/,Food Shelf,44.948656,-93.250781,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=25,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10895,Hennepin,The Salvation Army- Noble,Brooklyn Park,"10011 Noble Parkway, Brooklyn Park, MN 55443",763-425-0517,https://centralusa.salvationarmy.org/northern/brooklynpark/,Food Shelf,45.137142,-93.338612,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20758,Hennepin,The Sanneh Foundation- CUHCC,Minneapolis,"2001 Bloomington Ave, Minneapolis, MN 55404, USA",651-690-4855,https://thesannehfoundation.org/programs/nutritional-services/,Food Shelf,44.9620691,-93.2518308,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
17749,Hennepin,The Sanneh Foundation-Corcoran Park,Minneapolis,"3334 20th Ave S, Minneapolis, MN 55407, USA",(651) 690-4855 ext 1,https://thesannehfoundation.org/programs/nutritional-services/,Food Shelf,44.941775,-93.2441815,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=26,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
20641,Hennepin,Urban Refuge Drop-in Center,Minneapolis,"5501 Chicago Ave, Minneapolis, MN 55417, USA",(612) 338-7226,,Food Shelf,44.9031759,-93.2622224,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10229,Hennepin,VEAP Food Pantry,Bloomington,"9600 Aldrich Ave S, Bloomington, MN 55420",952-888-9616,https://veap.org/,Food Shelf,44.829324,-93.290843,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10230,Hennepin,VEAP Mobile at Dar Al-Farooq,Minneapolis,"8201 Park Ave S, Minneapolis, MN 55420",952-888-9616,https://veap.org/mobile-food/,Food Shelf,44.8546311,-93.264384,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
19672,Hennepin,VEAP Mobile at Seasons Park Apartments,Richfield,"951 E 77th St, Richfield, MN 55423, USA",952-888-9616,https://veap.org/mobile-food/,Food Shelf,44.8633335,-93.2607814,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
17650,Hennepin,VEAP Mobile at St. Nicholas Episcopal Church,Richfield,"7227 Penn Ave S, Richfield, MN 55423, USA",952-888-9616,https://veap.org/mobile-food/,Food Shelf,44.8716094,-93.3081665,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10239,Hennepin,Waite House Food Shelf,Minneapolis,"2323 11th Ave South, Minneapolis, MN 55404",612-721-1681,https://pillsburyunited.org/programs/food-distribution/,Food Shelf,44.95959,-93.2572572,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=27,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
13273,Hennepin,WeCAN Mobile Market,Mound,"5213 Shoreline Dr, Mound, MN 55364, USA",(952) 472-0742,https://www.wecanmn.org/mobile-market,Food Shelf,44.9366327,-93.656455,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=28,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10249,Hennepin,Westonka Community Food Shelf,Mound,"2443 Commerce Boulevard, Mound, MN 55364",952-472-5599,https://westonkacommunityfoodshelf.squarespace.com/,Food Shelf,44.934517,-93.666991,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=28,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
17698,Hennepin,Youth Link Food Shelf,Minneapolis,"41 North 12th Street, Minneapolis, MN, USA",(612) 252-1200,https://ysnmn.org/Detail/Program/1030,Food Shelf,44.9766882,-93.2817808,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=28,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10010,Houston,Hokah Area Food Shelf,Hokah,"57 Main Street, Hokah, MN 55941",608-799-1065,,Food Shelf,43.7593637,-91.3460606,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=11,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10015,Houston,Houston Community Food Shelf,Houston,"118 Lincoln Street S, Houston, MN 55943",507-951-8649,https://www.facebook.com/HoustonCommunityFoodShelf/,Food Shelf,43.763019,-91.570303,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=12,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10044,Houston,La Crescent Food Shelf,La Crescent,"436 6th St S, La Crescent, MN 55947, USA",507-895-1115,https://hcp.lacrescenthcp.org/programs/la-crescent-food-shelf,Food Shelf,43.8233966,-91.307804,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=13,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10180,Houston,SEMCAC Houston County Food Shelf,Caledonia,"138 E Main Street, Caledonia, MN 55921",507-725-3677,https://www.semcac.org/outreach-services/food-shelves/,Food Shelf,43.634596,-91.496624,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=23,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9864,Hubbard,Akeley/Nevis Community Food Shelf,Akeley,"6 Broadway Street East, Akeley, MN 56433, USA",218-652-2388,http://www.akeleymn.com/foodshelf/,Food Shelf,47.0038788,-94.7288805,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=1,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10016,Hubbard,Hubbard County Food Shelf,Park Rapids,"308 Pleasant Ave. S., Park Rapids, MN 56470 - 1419",218-732-1282,https://hubbardcountyfoodshelf.org/,Food Shelf,46.9195622,-95.0610675,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=12,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
10049,Hubbard,Laporte Community Food Shelf,Laporte,"150 2nd Street NE, Laporte, MN 56461",218-224-2417,https://www.facebook.com/LaporteCFS/,Food Shelf,47.2162961,-94.7503199,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=14,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
9884,Isanti,Braham Area Food Shelf,Braham,"655 8th St SW, Braham, MN 55006, USA",320-425-9077,https://www.tusentack.org/braham-food-shelf,Food Shelf,45.7158647,-93.1837173,https://www.hungersolutions.org/find-help/?fwp_categories=food-shelves&fwp_paged=2,2026-09-01,Directory coordinates within county boundary,Listed; operation not independently confirmed
